LOCATION,\sITEM NO,ITEM DESCRIPTION,PACK,SIZE,ITEM WGT,WEEKLY MVMT,ITEM COST,CASES DAMAGED,COLOR_CASES DAMAGED,LINK_
A30-2-4,1247,test1224,1223,1272#,50,8,36.93,0,green,http://yourURL?LOCATION=
A30-2-5,1248,test1225,1224,1273#,50,8,36.93,0,green,http://yourURL?LOCATION=
A30-3-1,1249,test1226,1225,1274#,50,8,36.93,0,green,http://yourURL?LOCATION=
A30-3-2,1250,test1227,1226,1275#,50,8,36.93,0,green,http://yourURL?LOCATION=
A30-3-3,1251,test1228,1227,1276#,50,8,36.93,0,green,http://yourURL?LOCATION=
A30-3-4,1252,test1229,1228,1277#,50,8,36.93,0,green,http://yourURL?LOCATION=
A30-3-5,1253,test1230,1229,1278#,50,8,36.93,0,green,http://yourURL?LOCATION=
A30-4-1,1254,test1231,1230,1279#,50,8,36.93,0,green,http://yourURL?LOCATION=
A30-4-2,1255,test1232,1231,1280#,50,8,36.93,0,green,http://yourURL?LOCATION=
A30-4-3,1256,test1233,1232,1281#,50,8,36.93,0,green,http://yourURL?LOCATION=
A30-4-4,1257,test1234,1233,1282#,50,8,36.93,0,green,http://yourURL?LOCATION=
A30-4-5,1258,test1235,1234,1283#,50,8,36.93,0,green,http://yourURL?LOCATION=
A30-5-1,1259,test1236,1235,1284#,50,8,36.93,0,green,http://yourURL?LOCATION=
A30-5-2,1260,test1237,1236,1285#,50,8,36.93,0,green,http://yourURL?LOCATION=
A30-5-3,1261,test1238,1237,1286#,50,8,36.93,0,green,http://yourURL?LOCATION=
A30-5-4,1262,test1239,1238,1287#,50,8,36.93,0,green,http://yourURL?LOCATION=
A30-5-5,1263,test1240,1239,1288#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-1-1,1264,test1241,1240,1289#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-1-2,1265,test1242,1241,1290#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-1-3,1266,test1243,1242,1291#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-1-4,1267,test1244,1243,1292#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-1-5,1268,test1245,1244,1293#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-2-1,1269,test1246,1245,1294#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-2-2,1270,test1247,1246,1295#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-2-3,1271,test1248,1247,1296#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-2-4,1272,test1249,1248,1297#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-2-5,1273,test1250,1249,1298#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-3-1,1274,test1251,1250,1299#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-3-2,1275,test1252,1251,1300#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-3-3,1276,test1253,1252,1301#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-3-4,1277,test1254,1253,1302#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-3-5,1278,test1255,1254,1303#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-4-1,1279,test1256,1255,1304#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-4-2,1280,test1257,1256,1305#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-4-3,1281,test1258,1257,1306#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-4-4,1282,test1259,1258,1307#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-4-5,1283,test1260,1259,1308#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-5-1,1284,test1261,1260,1309#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-5-2,1285,test1262,1261,1310#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-5-3,1286,test1263,1262,1311#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-5-4,1287,test1264,1263,1312#,50,8,36.93,0,green,http://yourURL?LOCATION=
A31-5-5,1288,test1265,1264,1313#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-1-1,1289,test1266,1265,1314#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-1-2,1290,test1267,1266,1315#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-1-3,1291,test1268,1267,1316#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-1-4,1292,test1269,1268,1317#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-1-5,1293,test1270,1269,1318#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-2-1,1294,test1271,1270,1319#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-2-2,1295,test1272,1271,1320#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-2-3,1296,test1273,1272,1321#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-2-4,1297,test1274,1273,1322#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-2-5,1298,test1275,1274,1323#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-3-1,1299,test1276,1275,1324#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-3-2,1300,test1277,1276,1325#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-3-3,1301,test1278,1277,1326#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-3-4,1302,test1279,1278,1327#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-3-5,1303,test1280,1279,1328#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-4-1,1304,test1281,1280,1329#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-4-2,1305,test1282,1281,1330#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-4-3,1306,test1283,1282,1331#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-4-4,1307,test1284,1283,1332#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-4-5,1308,test1285,1284,1333#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-5-1,1309,test1286,1285,1334#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-5-2,1310,test1287,1286,1335#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-5-3,1311,test1288,1287,1336#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-5-4,1312,test1289,1288,1337#,50,8,36.93,0,green,http://yourURL?LOCATION=
A32-5-5,1313,test1290,1289,1338#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-1-1,1314,test1291,1290,1339#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-1-2,1315,test1292,1291,1340#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-1-3,1316,test1293,1292,1341#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-1-4,1317,test1294,1293,1342#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-1-5,1318,test1295,1294,1343#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-2-1,1319,test1296,1295,1344#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-2-2,1320,test1297,1296,1345#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-2-3,1321,test1298,1297,1346#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-2-4,1322,test1299,1298,1347#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-2-5,1323,test1300,1299,1348#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-3-1,1324,test1301,1300,1349#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-3-2,1325,test1302,1301,1350#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-3-3,1326,test1303,1302,1351#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-3-4,1327,test1304,1303,1352#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-3-5,1328,test1305,1304,1353#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-4-1,1329,test1306,1305,1354#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-4-2,1330,test1307,1306,1355#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-4-3,1331,test1308,1307,1356#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-4-4,1332,test1309,1308,1357#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-4-5,1333,test1310,1309,1358#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-5-1,1334,test1311,1310,1359#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-5-2,1335,test1312,1311,1360#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-5-3,1336,test1313,1312,1361#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-5-4,1337,test1314,1313,1362#,50,8,36.93,0,green,http://yourURL?LOCATION=
A33-5-5,1338,test1315,1314,1363#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-1-1,1339,test1316,1315,1364#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-1-2,1340,test1317,1316,1365#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-1-3,1341,test1318,1317,1366#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-1-4,1342,test1319,1318,1367#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-1-5,1343,test1320,1319,1368#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-2-1,1344,test1321,1320,1369#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-2-2,1345,test1322,1321,1370#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-2-3,1346,test1323,1322,1371#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-2-4,1347,test1324,1323,1372#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-2-5,1348,test1325,1324,1373#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-3-1,1349,test1326,1325,1374#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-3-2,1350,test1327,1326,1375#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-3-3,1351,test1328,1327,1376#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-3-4,1352,test1329,1328,1377#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-3-5,1353,test1330,1329,1378#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-4-1,1354,test1331,1330,1379#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-4-2,1355,test1332,1331,1380#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-4-3,1356,test1333,1332,1381#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-4-4,1357,test1334,1333,1382#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-4-5,1358,test1335,1334,1383#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-5-1,1359,test1336,1335,1384#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-5-2,1360,test1337,1336,1385#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-5-3,1361,test1338,1337,1386#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-5-4,1362,test1339,1338,1387#,50,8,36.93,0,green,http://yourURL?LOCATION=
A34-5-5,1363,test1340,1339,1388#,50,8,36.93,0,green,http://yourURL?LOCATION=
C03-1-1,1364,test1341,1340,1389#,50,8,36.93,0,green,http://yourURL?LOCATION=
C03-1-2,1365,test1342,1341,1390#,50,8,36.93,0,green,http://yourURL?LOCATION=
C03-1-3,1366,test1343,1342,1391#,50,8,36.93,0,green,http://yourURL?LOCATION=
C03-1-4,1367,test1344,1343,1392#,50,8,36.93,0,green,http://yourURL?LOCATION=
C03-1-5,1368,test1345,1344,1393#,50,8,36.93,0,green,http://yourURL?LOCATION=
C03-2-1,1369,test1346,1345,1394#,50,8,36.93,0,green,http://yourURL?LOCATION=
C03-2-2,1370,test1347,1346,1395#,50,8,36.93,0,green,http://yourURL?LOCATION=
C03-2-3,1371,test1348,1347,1396#,50,8,36.93,0,green,http://yourURL?LOCATION=
C03-2-4,1372,test1349,1348,1397#,50,8,36.93,0,green,http://yourURL?LOCATION=
C03-2-5,1373,test1350,1349,1398#,50,8,36.93,0,green,http://yourURL?LOCATION=
C03-3-1,1374,test1351,1350,1399#,50,8,36.93,0,green,http://yourURL?LOCATION=
C03-3-2,1375,test1352,1351,1400#,50,8,36.93,0,green,http://yourURL?LOCATION=
C03-3-3,1376,test1353,1352,1401#,50,8,36.93,0,green,http://yourURL?LOCATION=
C03-3-4,1377,test1354,1353,1402#,50,8,36.93,0,green,http://yourURL?LOCATION=
C03-3-5,1378,test1355,1354,1403#,50,8,36.93,0,green,http://yourURL?LOCATION=
C02-1-1,1379,test1356,1355,1404#,50,8,36.93,0,green,http://yourURL?LOCATION=
C02-1-2,1380,test1357,1356,1405#,50,8,36.93,0,green,http://yourURL?LOCATION=
C02-1-3,1381,test1358,1357,1406#,50,8,36.93,0,green,http://yourURL?LOCATION=
C02-1-4,1382,test1359,1358,1407#,50,8,36.93,0,green,http://yourURL?LOCATION=
C02-1-5,1383,test1360,1359,1408#,50,8,36.93,0,green,http://yourURL?LOCATION=
C02-2-1,1384,test1361,1360,1409#,50,8,36.93,0,green,http://yourURL?LOCATION=
C02-2-2,1385,test1362,1361,1410#,50,8,36.93,0,green,http://yourURL?LOCATION=
C02-2-3,1386,test1363,1362,1411#,50,8,36.93,0,green,http://yourURL?LOCATION=
C02-2-4,1387,test1364,1363,1412#,50,8,36.93,0,green,http://yourURL?LOCATION=
C02-2-5,1388,test1365,1364,1413#,50,8,36.93,0,green,http://yourURL?LOCATION=
C02-3-1,1389,test1366,1365,1414#,50,8,36.93,0,green,http://yourURL?LOCATION=
C02-3-2,1390,test1367,1366,1415#,50,8,36.93,0,green,http://yourURL?LOCATION=
C02-3-3,1391,test1368,1367,1416#,50,8,36.93,0,green,http://yourURL?LOCATION=
C02-3-4,1392,test1369,1368,1417#,50,8,36.93,0,green,http://yourURL?LOCATION=
C02-3-5,1393,test1370,1369,1418#,50,8,36.93,0,green,http://yourURL?LOCATION=
C05-1-1,1394,test1371,1370,1419#,50,8,36.93,0,green,http://yourURL?LOCATION=
C05-1-2,1395,test1372,1371,1420#,50,8,36.93,0,green,http://yourURL?LOCATION=
C05-1-3,1396,test1373,1372,1421#,50,8,36.93,0,green,http://yourURL?LOCATION=
C05-1-4,1397,test1374,1373,1422#,50,8,36.93,0,green,http://yourURL?LOCATION=
C05-1-5,1398,test1375,1374,1423#,50,8,36.93,0,green,http://yourURL?LOCATION=
C05-2-1,1399,test1376,1375,1424#,50,8,36.93,0,green,http://yourURL?LOCATION=
C05-2-2,1400,test1377,1376,1425#,50,8,36.93,0,green,http://yourURL?LOCATION=
C05-2-3,1401,test1378,1377,1426#,50,8,36.93,0,green,http://yourURL?LOCATION=
C05-2-4,1402,test1379,1378,1427#,50,8,36.93,0,green,http://yourURL?LOCATION=
C05-2-5,1403,test1380,1379,1428#,50,8,36.93,0,green,http://yourURL?LOCATION=
C05-3-1,1404,test1381,1380,1429#,50,8,36.93,0,green,http://yourURL?LOCATION=
C05-3-2,1405,test1382,1381,1430#,50,8,36.93,0,green,http://yourURL?LOCATION=
C05-3-3,1406,test1383,1382,1431#,50,8,36.93,0,green,http://yourURL?LOCATION=
C05-3-4,1407,test1384,1383,1432#,50,8,36.93,0,green,http://yourURL?LOCATION=
C05-3-5,1408,test1385,1384,1433#,50,8,36.93,0,green,http://yourURL?LOCATION=
C04-1-1,1409,test1386,1385,1434#,50,8,36.93,0,green,http://yourURL?LOCATION=
C04-1-2,1410,test1387,1386,1435#,50,8,36.93,0,green,http://yourURL?LOCATION=
C04-1-3,1411,test1388,1387,1436#,50,8,36.93,0,green,http://yourURL?LOCATION=
C04-1-4,1412,test1389,1388,1437#,50,8,36.93,0,green,http://yourURL?LOCATION=
C04-1-5,1413,test1390,1389,1438#,50,8,36.93,0,green,http://yourURL?LOCATION=
C04-2-1,1414,test1391,1390,1439#,50,8,36.93,0,green,http://yourURL?LOCATION=
C04-2-2,1415,test1392,1391,1440#,50,8,36.93,0,green,http://yourURL?LOCATION=
C04-2-3,1416,test1393,1392,1441#,50,8,36.93,0,green,http://yourURL?LOCATION=
C04-2-4,1417,test1394,1393,1442#,50,8,36.93,0,green,http://yourURL?LOCATION=
C04-2-5,1418,test1395,1394,1443#,50,8,36.93,0,green,http://yourURL?LOCATION=
C04-3-1,1419,test1396,1395,1444#,50,8,36.93,0,green,http://yourURL?LOCATION=
C04-3-2,1420,test1397,1396,1445#,50,8,36.93,0,green,http://yourURL?LOCATION=
C04-3-3,1421,test1398,1397,1446#,50,8,36.93,0,green,http://yourURL?LOCATION=
C04-3-4,1422,test1399,1398,1447#,50,8,36.93,0,green,http://yourURL?LOCATION=
C04-3-5,1423,test1400,1399,1448#,50,8,36.93,0,green,http://yourURL?LOCATION=
C07-1-1,1424,test1401,1400,1449#,50,8,36.93,0,green,http://yourURL?LOCATION=
C07-1-2,1425,test1402,1401,1450#,50,8,36.93,0,green,http://yourURL?LOCATION=
C07-1-3,1426,test1403,1402,1451#,50,8,36.93,0,green,http://yourURL?LOCATION=
C07-1-4,1427,test1404,1403,1452#,50,8,36.93,0,green,http://yourURL?LOCATION=
C07-1-5,1428,test1405,1404,1453#,50,8,36.93,0,green,http://yourURL?LOCATION=
C07-2-1,1429,test1406,1405,1454#,50,8,36.93,0,green,http://yourURL?LOCATION=
C07-2-2,1430,test1407,1406,1455#,50,8,36.93,0,green,http://yourURL?LOCATION=
C07-2-3,1431,test1408,1407,1456#,50,8,36.93,0,green,http://yourURL?LOCATION=
C07-2-4,1432,test1409,1408,1457#,50,8,36.93,0,green,http://yourURL?LOCATION=
C07-2-5,1433,test1410,1409,1458#,50,8,36.93,0,green,http://yourURL?LOCATION=
C07-3-1,1434,test1411,1410,1459#,50,8,36.93,0,green,http://yourURL?LOCATION=
C07-3-2,1435,test1412,1411,1460#,50,8,36.93,0,green,http://yourURL?LOCATION=
C07-3-3,1436,test1413,1412,1461#,50,8,36.93,0,green,http://yourURL?LOCATION=
C07-3-4,1437,test1414,1413,1462#,50,8,36.93,0,green,http://yourURL?LOCATION=
C07-3-5,1438,test1415,1414,1463#,50,8,36.93,0,green,http://yourURL?LOCATION=
C06-1-1,1439,test1416,1415,1464#,50,8,36.93,0,green,http://yourURL?LOCATION=
C06-1-2,1440,test1417,1416,1465#,50,8,36.93,0,green,http://yourURL?LOCATION=
C06-1-3,1441,test1418,1417,1466#,50,8,36.93,0,green,http://yourURL?LOCATION=
C06-1-4,1442,test1419,1418,1467#,50,8,36.93,0,green,http://yourURL?LOCATION=
C06-1-5,1443,test1420,1419,1468#,50,8,36.93,0,green,http://yourURL?LOCATION=
C06-2-1,1444,test1421,1420,1469#,50,8,36.93,0,green,http://yourURL?LOCATION=
C06-2-2,1445,test1422,1421,1470#,50,8,36.93,0,green,http://yourURL?LOCATION=
C06-2-3,1446,test1423,1422,1471#,50,8,36.93,0,green,http://yourURL?LOCATION=
C06-2-4,1447,test1424,1423,1472#,50,8,36.93,0,green,http://yourURL?LOCATION=
C06-2-5,1448,test1425,1424,1473#,50,8,36.93,0,green,http://yourURL?LOCATION=
C06-3-1,1449,test1426,1425,1474#,50,8,36.93,0,green,http://yourURL?LOCATION=
C06-3-2,1450,test1427,1426,1475#,50,8,36.93,0,green,http://yourURL?LOCATION=
C06-3-3,1451,test1428,1427,1476#,50,8,36.93,0,green,http://yourURL?LOCATION=
C06-3-4,1452,test1429,1428,1477#,50,8,36.93,0,green,http://yourURL?LOCATION=
C06-3-5,1453,test1430,1429,1478#,50,8,36.93,0,green,http://yourURL?LOCATION=
A36-1-1,1454,test1431,1430,1479#,50,8,36.93,0,green,http://yourURL?LOCATION=
A36-1-2,1455,test1432,1431,1480#,50,8,36.93,0,green,http://yourURL?LOCATION=
A36-1-3,1456,test1433,1432,1481#,50,8,36.93,0,green,http://yourURL?LOCATION=
A37-1-1,1457,test1434,1433,1482#,50,8,36.93,0,green,http://yourURL?LOCATION=
A37-1-2,1458,test1435,1434,1483#,50,8,36.93,0,green,http://yourURL?LOCATION=
A37-1-3,1459,test1436,1435,1484#,50,8,36.93,0,green,http://yourURL?LOCATION=
S15,1460,test1437,1436,1485#,50,8,36.93,0,green,http://yourURL?LOCATION=
S20,1461,test1438,1437,1486#,50,8,36.93,0,green,http://yourURL?LOCATION=
